PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
0.9592831750390537,0.2281048885286128,0.32111576265047187,-1.5546037839203777,0.6320922322573973,1.5455097569490333,0.1378640668367164,1.1529470570611713,0.5273793957389369,0.6200725510094617,1.9920252067357662,0.4684123640419012,0.9543963003765034
-3.4410081412201703,-0.19088648618997875,-0.8705164966494111,-2.3478035170290323,2.207466465681328,-1.1596643271096525,-0.4434834170148247,-0.44395881806579807,0.10569132462216263,1.6931854388642207,0.41650860688100355,0.17196928165610018,-0.31557438859566095
1.0061141065423587,-0.30012732383783575,-0.960930158463896,1.858643192788166,-0.4242974237539005,0.5600039288367785,-0.10132084748549455,0.028888842468620335,0.06468259884575427,-0.42320821974844547,0.5614606564388934,0.4863699147370651,-0.20258520953802556
1.0108541194823124,-0.8784899872178253,-2.9454292288140533,-0.956115690795228,0.8317993590846313,-1.7684233302138668,-1.513360062233073,-0.7876681094270845,0.039520656085329536,0.3599216605983266,1.051367519312295,-2.009105100320381,-2.3410930058973474
0.9639945920682563,-0.6399446428314576,-2.3918337632822735,0.2970206919849692,1.1728960103557693,0.8584801858305519,0.5411851228983253,1.282200977217121,0.27253285286822854,-1.2297652202700815,0.035264038243243125,-1.0691993332654723,-1.3478225467227019
-0.5242593674158165,0.3726774391756093,1.2505259401397062,0.9118976348918082,1.4978472824890983,-0.45672108683036666,-0.9428743058667908,-0.4696496877931894,0.17515370016080878,0.15540979888044892,-0.82063312672961,-0.4628809051400439,-1.242248074667937
0.5175276392548673,-0.32492918378687874,-1.030982502710839,-0.46076962297761953,-0.671309792913845,2.174214151580048,-0.05593355305443468,-0.04234813758242628,0.8880425712409258,-0.7380395700141074,-0.36123370175548725,-1.217267756261356,-0.8976809053726431
-0.11661383133185366,-0.3139694943664298,-0.6011105989307989,1.8975422312985788,-1.2588714657906408,0.03629396456949891,-0.8522265216719682,-0.12500609872778415,0.44871013330206727,-0.8091428580487168,0.5969825378629042,0.46510559626517334,-0.27763415095530186
2.9132176729929324,0.25504154451390965,-0.050028689783210574,0.5743511363899282,2.465854015171563,-0.8449204656533975,-0.05173881391651966,-0.2894404857317029,-0.08018458072052202,-0.4799785748093864,-0.9411501264707918,-0.5864877550913044,0.053494749143946585
-0.12494977012826503,0.022929009419261695,-0.07903588365760578,0.8697565391359702,0.3894118847779117,1.653333159230665,0.6657281203518308,-0.5158092852026324,-1.7819484940187813,0.1918175570697991,-0.25557745427973877,2.3725977841329913,0.11159707797628832
0.018268594608072862,-0.11309148155327554,-0.594258793079032,-0.9006191549907637,-1.3065802122365195,-1.849098942099141,-0.03617688397702109,1.9973802575492463,-0.33963436868782243,0.6392178494920744,-1.0655952283555166,-1.2694963640732042,-1.216257663558253
-1.7967712274635212,-0.05761581592140226,0.08539164849576071,-0.49315448656747,-2.24572894028672,1.8059279867006712,0.8654079543717924,-0.22579271179403307,0.06458323446833497,0.08055893493762048,-0.35171152382018417,0.6760497109301297,-0.7589208204166885
2.1728650160618157,-1.1705924272581665,-4.121923573885953,-0.8796778133373958,-0.504948692424366,0.624148657243163,-1.6622021513993235,-0.9843196065974785,-0.45427105305419485,-0.5596190013686178,-1.0925663304264202,-2.0127089820533666,-1.8034858971480978
-0.13718915741641843,-0.4330779629956723,-1.0754279752381475,1.6490343780769712,-1.2872987440586061,-0.24734332665422903,-1.0395893210773184,-0.48303875778750055,0.2810508036781335,-0.6437238285569116,0.2986583641845122,0.5058211114437872,-0.017041795699698034
-1.1764521514199435,-0.5385396133280946,-2.088901148015189,0.7546853354813203,-0.03837903779454362,0.8473515192550295,0.275584479661188,0.40793184537876415,0.23838653755253147,1.7998889765785508,-0.8334675605173396,-0.40362597896232566,-0.4943756567284215
-1.0168001546403778,-0.1014246648184884,-0.31482280780090927,-1.1170828741922232,-1.8026445195290635,-1.540169615092435,-0.3937132431202153,1.590483554966703,0.11903311097589647,1.0304628398347777,-0.27094412464087847,-0.7030940080547999,-0.45226024968579737
0.8202899617014122,0.2624524257717834,0.6831992140323346,-0.32084325808170755,-0.6039965423467876,0.18787369562589265,-0.7186686986105232,-0.20126066834067188,1.5108840444359832,-0.36504856700536154,-0.6246916387744885,-0.9785708062351594,0.7049327021320736
2.519135559720352,0.7179030884360854,2.0315942446523687,-1.653954409793748,-1.299902124911622,-0.2003018648924433,0.5036221632133706,-1.0643679769681988,-0.053509583544950154,-0.3038057565069875,0.11933359506210589,0.14748364663852345,0.4240604402877905
-3.1941620809101496,-0.004751214206905529,0.3058336862993303,-1.1569377818971338,0.6148099324401889,-0.3255852207705232,0.18583822307300324,0.4441252392049924,0.7005817522285939,0.0662213368006474,1.0684737758322167,-0.1036084090414249,-1.7349066359723613
1.8789798261546584,-0.06655609197438203,-0.6562885942667571,-1.7734012109735258,-0.5992488327664364,0.3514077130265621,-0.5923297951349829,0.7158385402714654,-0.4502223240226884,-0.7016208233703257,-0.3568781636922994,0.014368282923874376,0.8825799953878197
2.1906300971838677,0.25285595414494205,0.21495839833388494,0.2743716481377606,-0.9589877823918479,-2.1228496529528855,0.7023987191624556,1.3818449104807244,-0.8904511796483224,1.0613213643706103,-0.2510581682813002,0.06383801183650917,-0.0548007231593172
-0.8579192376393424,-0.005039446393734169,-0.0897573340749608,-2.250764623833087,0.11747275186809208,0.005211441120550884,-0.10416254040228586,-0.9790976908322525,0.110717400229163,-0.5464342548032508,0.3530086259566356,0.5447457863939952,0.36474539525900557
-1.8607406056560787,-0.16112185391521738,-0.07950284472078636,-0.14010163671634013,-2.4710320101190812,-0.7483739804280568,-0.5276827401728226,-0.3081494038281495,-0.19051554118703373,-0.29705909274973324,-0.34678836474987346,0.7809388157706891,-0.4516486664285477
0.9294026293687636,-0.31916132506390144,-1.3490353925820662,0.8087011378067991,-0.669665883489133,1.1123565784283105,-0.2251111057525754,-1.0901970423132752,-0.11736930895565119,-0.6352158374347554,-1.3905184629218528,0.5066131724909478,0.6257588604037551
2.144133296207519,0.3513863357188521,0.35874017427909305,-0.43819559950881454,-1.3272557908954372,0.2442110534761366,2.477220334675709,0.31584834281285795,-0.8461579415849835,0.6404200815220671,-1.436432661920757,0.08037469437575528,-0.37090197570352446
-2.381082458255624,0.07248507858075187,0.19799047526602473,0.6832362294004416,0.8375352034085524,-1.6073545545962977,0.26506072623696675,-0.3645422673121242,1.3013606721683653,0.08906579347417702,-0.33816983866209266,0.09021043567407738,0.14325499672468975
1.1553771767128724,0.47250618821862733,1.134348896256085,-1.3370629770549025,-0.36021250953131734,1.8693532054034427,-0.0616708341594798,1.1192361634506083,-0.35153734411382,0.2985257863032751,-1.0138566675694185,0.0805368879483488,0.7475252696793795
-2.477775603298589,0.09689098421262407,0.5364502763742052,-1.6298527580883158,0.8001606443621753,1.9671052174739647,-0.2679061793846744,0.3663716324448165,0.7777381649778595,0.226661568098617,1.188021719884578,0.21219400288401208,-0.6975517387915326
-0.6215139540957871,-0.32443556345879865,-1.0253760283548368,2.1929375180996056,-0.02885725508466709,0.42066468644813765,0.14929359593088787,0.33381052110856074,0.11759240820125355,-0.13521723300465263,0.19168247968949872,0.9543422550784271,-0.022826910043915342
-1.1546859961625346,-0.39732822635675374,-1.7535330178718347,-0.15585666430656273,-0.43201811150209857,0.14832289397619403,-0.14483085165455492,2.058860278764592,0.9065744231522775,2.8828635125255366,-0.2678660454816184,-0.9638698378550862,0.6477682083060227
-1.754965897450227,0.08842367659232515,0.37164166463734505,1.055993883212951,0.8072865930459171,-0.41598632432858923,0.00029618470744446803,1.8429655557943452,1.4020194119932794,-1.0005528441312102,-0.29532202865797147,-0.31656392132635347,-0.06601716201366718
0.09804153572244927,0.12882321421880324,0.6611644608966989,1.4417049577669487,-1.7945554958498169,-0.21596405212478298,-0.653913400946753,0.5412990334971339,1.146202243133136,0.9801735025482204,0.8070906404089966,-0.19873504225364194,0.22821750852569825
0.9074427906726502,0.25047724317920267,0.9261964032689024,-1.4568346264345908,-0.6884230446880958,-0.7687363014291221,-0.08241393019277338,-1.011078900321353,-0.24576316188532382,-1.199041178285136,0.8045710650726658,0.4487719369611796,-0.3277277000007977
2.730900976488571,-0.7259189804620502,-3.133878216532506,-0.21684117737121414,2.0365146405446097,0.23820441018818214,1.0481944314585396,-1.6697482405745785,-0.538226129919272,-0.5088309859373399,1.0420197090146213,0.07152577660774445,-0.5699061590355223
